,Tree ID,Species Name,DBH,Height,Crown Height,Crown Width,Canopy Cover,Tree Condition,Leaf Area,Leaf Biomass,Leaf Area Index,Basal Area,,Native to State
,,,(cm),(m),(m),(m),(m²),,(m²),(kg),,(m²),,
,1074,Pyrus calleryana,13.00,6.00,1.80,3.00,7.10,FAIR,11.40,0.90,1.60,0.00,,
,1110,Tilia cordata,18.00,7.00,2.10,6.00,28.30,FAIR,61.90,4.60,2.20,0.00,,
,1111,Tilia cordata,18.00,7.00,2.10,6.00,28.30,FAIR,74.80,5.60,2.60,0.00,,
,1112,Tilia cordata,18.00,7.00,2.10,6.00,28.30,FAIR,74.80,5.60,2.60,0.00,,
,1113,Tilia cordata,18.00,7.00,2.10,6.00,28.30,FAIR,70.50,5.30,2.50,0.00,,
,1114,Tilia cordata,18.00,7.00,2.10,6.00,28.30,FAIR,66.20,5.00,2.30,0.00,,
,1115,Tilia cordata,15.00,6.00,1.80,5.00,19.60,FAIR,40.90,3.10,2.10,0.00,,
,1116,Tilia cordata,15.00,6.00,1.80,5.00,19.60,FAIR,43.40,3.30,2.20,0.00,,
,1117,Tilia cordata,15.00,6.00,1.80,4.00,12.60,FAIR,25.30,1.90,2.00,0.00,,
,1118,Tilia cordata,15.00,6.00,1.80,5.00,19.60,FAIR,38.40,2.90,2.00,0.00,,
,1119,Tilia cordata,19.00,7.00,2.10,6.00,28.30,FAIR,63.10,4.70,2.20,0.00,,
,1120,Tilia cordata,19.00,7.00,2.10,6.00,28.30,FAIR,67.50,5.10,2.40,0.00,,
,1121,Tilia cordata,19.00,7.00,2.10,6.00,28.30,FAIR,76.20,5.70,2.70,0.00,,
,1122,Tilia cordata,14.00,7.00,2.10,5.00,19.60,FAIR,39.50,3.00,2.00,0.00,,
,1123,Acer campestre,15.00,8.00,2.40,9.00,63.60,FAIR,168.80,9.50,2.70,0.00,,
,1124,Tilia cordata,15.00,6.00,1.80,4.00,12.60,FAIR,23.80,1.80,1.90,0.00,,
,1125,Tilia cordata,10.00,6.00,1.80,4.00,12.60,FAIR,17.90,1.30,1.40,0.00,,
,1126,Tilia cordata,18.00,8.00,2.40,6.00,28.30,FAIR,78.40,5.90,2.80,0.00,,
,1127,Tilia cordata,15.00,8.00,2.40,4.00,12.60,FAIR,25.10,1.90,2.00,0.00,,
,1128,Tilia cordata,15.00,8.00,2.40,4.00,12.60,FAIR,28.60,2.10,2.30,0.00,,
,1129,Tilia cordata,15.00,8.00,2.40,4.00,12.60,FAIR,30.30,2.30,2.40,0.00,,
,1130,Tilia cordata,18.00,8.00,2.40,4.00,12.60,FAIR,30.50,2.30,2.40,0.00,,
,1131,Tilia cordata,18.00,8.00,2.40,4.00,12.60,FAIR,32.30,2.40,2.60,0.00,,
,1132,Tilia cordata,9.00,5.00,1.50,3.00,7.10,FAIR,12.40,0.90,1.80,0.00,,
,1133,Tilia cordata,17.00,7.00,2.10,4.00,12.60,FAIR,29.80,2.20,2.40,0.00,,
,1134,Tilia cordata,13.00,5.00,1.50,3.00,7.10,FAIR,10.90,0.80,1.50,0.00,,
,1135,Morus alba,24.00,6.00,1.80,8.00,50.30,FAIR,98.30,7.20,2.00,0.00,,
,1136,Morus alba,24.00,6.00,1.80,8.00,50.30,FAIR,113.00,8.30,2.20,0.00,,
,1137,Morus alba,18.00,6.00,1.80,7.00,38.50,FAIR,77.30,5.70,2.00,0.00,,
,1138,Morus alba,26.00,7.00,2.10,10.00,78.50,FAIR,177.10,13.00,2.30,0.10,,
,1139,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,56.80,4.20,2.00,0.00,,
,1140,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,47.00,3.40,1.70,0.00,,
,1141,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,56.80,4.20,2.00,0.00,,
,1142,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,56.80,4.20,2.00,0.00,,
,1143,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,43.70,3.20,1.50,0.00,,
,1144,Morus alba,19.00,6.00,1.80,6.00,28.30,FAIR,56.80,4.20,2.00,0.00,,
,1145,Morus alba,21.00,6.00,1.80,6.00,28.30,FAIR,55.40,4.10,2.00,0.00,,
,1146,Morus alba,24.00,7.00,2.10,7.00,38.50,FAIR,94.50,6.90,2.50,0.00,,
,1147,Morus alba,21.00,6.00,1.80,6.00,28.30,FAIR,55.40,4.10,2.00,0.00,,
,1148,Morus alba,21.00,6.00,1.80,6.00,28.30,FAIR,45.30,3.30,1.60,0.00,,
,1149,Morus alba,27.00,7.00,2.10,7.00,38.50,FAIR,81.50,6.00,2.10,0.10,,
,1150,Morus alba,16.00,6.00,1.80,6.00,28.30,FAIR,53.40,3.90,1.90,0.00,,
,1151,Morus alba,32.00,8.00,2.40,8.00,50.30,FAIR,116.10,8.50,2.30,0.10,,
,1152,Tilia cordata,13.00,7.00,2.10,4.00,12.60,FAIR,22.40,1.70,1.80,0.00,,
,1159,Pyrus calleryana,10.00,5.00,1.50,2.00,3.10,FAIR,5.10,0.40,1.60,0.00,,
,1160,Pyrus calleryana,12.00,6.00,1.80,3.00,7.10,FAIR,11.10,0.80,1.60,0.00,,
,1161,Pyrus calleryana,12.00,6.00,1.80,3.00,7.10,FAIR,12.60,0.90,1.80,0.00,,
,1162,Pyrus calleryana,12.00,6.00,1.80,3.00,7.10,FAIR,10.30,0.80,1.50,0.00,,
,1163,Acer pseudoplatanus,10.00,5.00,1.50,2.50,4.90,FAIR,8.30,0.60,1.70,0.00,,
,1164,Carpinus betulus,20.00,12.00,3.60,3.00,7.10,FAIR,24.30,1.50,3.40,0.00,,
,1165,Carpinus betulus,20.00,12.00,3.60,3.00,7.10,FAIR,29.40,1.80,4.20,0.00,,
,1166,Carpinus betulus,20.00,12.00,3.60,3.00,7.10,FAIR,29.40,1.80,4.20,0.00,,
,1167,Carpinus betulus,20.00,8.00,2.40,3.00,7.10,FAIR,18.60,1.10,2.60,0.00,,
,1168,Carpinus betulus,20.00,8.00,2.40,3.00,7.10,FAIR,22.50,1.40,3.20,0.00,,
,1169,Carpinus betulus,20.00,8.00,2.40,3.00,7.10,FAIR,22.50,1.40,3.20,0.00,,
,1170,Carpinus betulus,10.00,6.00,1.80,3.00,7.10,FAIR,12.70,0.80,1.80,0.00,,
,1171,Carpinus betulus,10.00,6.00,1.80,3.00,7.10,FAIR,15.40,0.90,2.20,0.00,,
,1172,Carpinus betulus,10.00,6.00,1.80,3.00,7.10,FAIR,13.60,0.80,1.90,0.00,,
,1173,Carpinus betulus,10.00,6.00,1.80,3.00,7.10,FAIR,13.60,0.80,1.90,0.00,,
,1174,Carpinus betulus,10.00,6.00,1.80,3.00,7.10,FAIR,11.80,0.70,1.70,0.00,,
,1175,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,6.30,0.40,2.00,0.00,,
,1176,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,5.60,0.30,1.80,0.00,,
,1177,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,5.60,0.30,1.80,0.00,,
,1178,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,5.90,0.40,1.90,0.00,,
,1179,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,1180,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,5.90,0.40,1.90,0.00,,
,1181,Carpinus betulus,4.00,6.00,1.80,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,1182,Carpinus betulus,10.00,8.00,2.40,3.00,7.10,FAIR,17.60,1.10,2.50,0.00,,
,1183,Carpinus betulus,20.00,6.00,1.80,3.00,7.10,FAIR,16.30,1.00,2.30,0.00,,
,1184,Carpinus betulus,10.00,4.00,1.20,3.00,7.10,FAIR,11.10,0.70,1.60,0.00,,
,1185,Carpinus betulus,25.00,15.00,4.50,4.00,12.60,FAIR,58.40,3.50,4.60,0.00,,
,1186,Carpinus betulus,35.00,15.00,4.50,4.00,12.60,FAIR,53.70,3.20,4.30,0.10,,
,1187,Carpinus betulus,10.00,15.00,4.50,3.00,7.10,FAIR,28.20,1.70,4.00,0.00,,
,1188,Carpinus betulus,10.00,8.00,2.40,3.00,7.10,FAIR,14.60,0.90,2.10,0.00,,
,1189,Carpinus betulus,20.00,15.00,4.50,4.00,12.60,FAIR,47.40,2.90,3.80,0.00,,
,1190,Carpinus betulus,10.00,8.00,2.40,3.00,7.10,FAIR,16.60,1.00,2.30,0.00,,
,1191,Carpinus betulus,15.00,8.00,2.40,4.00,12.60,FAIR,33.90,2.00,2.70,0.00,,
,1192,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1193,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.30,0.30,2.40,0.00,,
,1194,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,3.70,0.20,2.10,0.00,,
,1195,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.00,0.20,2.30,0.00,,
,1196,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1197,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1198,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1199,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1200,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.00,0.20,2.30,0.00,,
,1201,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1202,Carpinus betulus,7.00,4.00,1.20,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,1203,Celtis australis,15.00,10.00,3.00,3.00,7.10,FAIR,14.30,0.80,2.00,0.00,,
,1204,Celtis australis,15.00,10.00,3.00,3.00,7.10,FAIR,17.30,1.00,2.40,0.00,,
,1205,Celtis australis,20.00,12.00,3.60,3.00,7.10,FAIR,20.60,1.20,2.90,0.00,,
,1206,Celtis australis,80.00,18.00,5.40,5.00,19.60,FAIR,109.60,6.50,5.60,0.50,,
,1207,Celtis australis,20.00,8.00,2.40,3.00,7.10,FAIR,16.70,1.00,2.40,0.00,,
,1208,Celtis australis,20.00,8.00,2.40,3.00,7.10,FAIR,16.70,1.00,2.40,0.00,,
,1209,Celtis australis,20.00,8.00,2.40,3.00,7.10,FAIR,14.80,0.90,2.10,0.00,,
,1210,Celtis australis,15.00,6.00,1.80,3.00,7.10,FAIR,11.70,0.70,1.70,0.00,,
,1211,Cupressus sempervirens,15.00,4.00,1.20,0.80,0.50,FAIR,1.90,0.40,3.80,0.00,,
,1212,Cupressus sempervirens,15.00,6.00,1.80,1.20,1.10,FAIR,3.90,0.90,3.50,0.00,,
,1213,Cupressus sempervirens,10.00,8.00,2.40,1.00,0.80,FAIR,3.60,0.80,4.60,0.00,,
,1214,Cupressus sempervirens,20.00,12.00,3.60,1.20,1.10,FAIR,6.50,1.50,5.80,0.00,,
,1215,Diospyros kaki,30.00,10.00,3.00,4.00,12.60,FAIR,29.60,2.00,2.40,0.10,,
,1217,Fraxinus,8.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.50,1.80,0.00,,
,1218,Fraxinus,11.00,5.00,1.50,2.00,3.10,FAIR,6.70,0.60,2.10,0.00,,
,1219,Fraxinus ornus,7.00,6.00,1.80,3.00,7.10,FAIR,8.40,0.60,1.20,0.00,,
,1220,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,19.70,1.10,2.80,0.00,,
,1221,Fraxinus americana,8.00,4.00,1.20,2.00,3.10,FAIR,5.70,0.30,1.80,0.00,,
,1222,Fraxinus americana,5.00,6.00,1.80,2.00,3.10,FAIR,5.90,0.30,1.90,0.00,,
,1223,Fraxinus americana,10.00,8.00,2.40,3.00,7.10,FAIR,15.40,0.90,2.20,0.00,,
,1224,Fraxinus americana,10.00,8.00,2.40,3.00,7.10,FAIR,11.90,0.70,1.70,0.00,,
,1225,Fraxinus americana,5.00,5.00,1.50,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,1226,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,19.70,1.10,2.80,0.00,,
,1227,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,15.10,0.90,2.10,0.00,,
,1228,Fraxinus americana,15.00,6.00,1.80,3.00,7.10,FAIR,15.50,0.90,2.20,0.00,,
,1229,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,19.70,1.10,2.80,0.00,,
,1230,Fraxinus americana,10.00,6.00,1.80,3.00,7.10,FAIR,11.90,0.70,1.70,0.00,,
,1231,Fraxinus americana,10.00,6.00,1.80,3.00,7.10,FAIR,13.50,0.80,1.90,0.00,,
,1232,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,17.40,1.00,2.50,0.00,,
,1233,Fraxinus americana,10.00,6.00,1.80,3.00,7.10,FAIR,13.50,0.80,1.90,0.00,,
,1234,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,15.10,0.90,2.10,0.00,,
,1235,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,16.30,0.90,2.30,0.00,,
,1236,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,19.70,1.10,2.80,0.00,,
,1237,Fraxinus americana,10.00,6.00,1.80,3.00,7.10,FAIR,10.40,0.60,1.50,0.00,,
,1238,Fraxinus americana,20.00,8.00,2.40,3.00,7.10,FAIR,15.10,0.90,2.10,0.00,,
,1239,Fraxinus americana,10.00,6.00,1.80,3.00,7.10,FAIR,12.70,0.70,1.80,0.00,,
,1240,Fraxinus ornus,16.30,6.70,2.00,3.00,7.10,FAIR,11.80,0.80,1.70,0.00,,
,1241,Fraxinus excelsior,20.00,6.00,1.80,4.00,12.60,FAIR,22.30,2.40,1.80,0.00,,
,1242,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,4.50,0.50,2.60,0.00,,
,1243,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,3.80,0.40,2.10,0.00,,
,1244,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,4.00,0.40,2.30,0.00,,
,1245,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,4.50,0.50,2.60,0.00,,
,1246,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,4.30,0.50,2.40,0.00,,
,1247,Fraxinus excelsior,7.00,5.00,1.50,1.50,1.80,FAIR,4.30,0.50,2.40,0.00,,
,1248,Malus sylvestris,30.00,4.00,1.20,4.00,12.60,FAIR,21.80,1.90,1.70,0.10,,
,1249,Malus sylvestris,20.00,4.00,1.20,3.00,7.10,FAIR,9.10,0.80,1.30,0.00,,
,1250,Morus nigra,6.00,4.00,1.20,3.00,7.10,FAIR,7.80,0.70,1.10,0.00,,
,1251,Morus nigra,6.00,4.00,1.20,3.00,7.10,FAIR,7.80,0.70,1.10,0.00,,
,1252,Morus nigra,6.00,4.00,1.20,3.00,7.10,FAIR,7.80,0.70,1.10,0.00,,
,1253,Morus nigra,6.00,4.00,1.20,3.00,7.10,FAIR,7.80,0.70,1.10,0.00,,
,1254,Morus nigra,13.00,4.00,1.20,4.00,12.60,FAIR,14.60,1.20,1.20,0.00,,
,1255,Populus nigra,18.00,12.00,3.60,5.00,19.60,FAIR,47.30,3.40,2.40,0.00,,
,1256,Populus nigra,25.00,18.00,5.40,3.00,7.10,FAIR,31.60,2.30,4.50,0.00,,
,1257,Populus nigra,25.00,18.00,5.40,3.00,7.10,FAIR,28.00,2.00,4.00,0.00,,
,1258,Populus nigra,20.00,14.00,4.20,4.00,12.60,FAIR,29.50,2.10,2.40,0.00,,
,1259,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,39.50,2.80,3.10,0.00,,
,1260,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,51.30,3.70,4.10,0.00,,
,1261,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,48.30,3.50,3.80,0.00,,
,1262,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,51.30,3.70,4.10,0.00,,
,1263,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,45.40,3.30,3.60,0.00,,
,1264,Populus nigra,30.00,20.00,6.00,4.00,12.60,FAIR,59.20,4.30,4.70,0.10,,
,1265,Populus nigra,20.00,20.00,6.00,4.00,12.60,FAIR,51.30,3.70,4.10,0.00,,
,1266,Prunus domestica,15.00,4.00,1.20,3.00,7.10,FAIR,9.70,0.70,1.40,0.00,,
,1267,Prunus,15.00,8.00,2.40,3.00,7.10,FAIR,11.60,0.90,1.60,0.00,,
,1268,Prunus,10.00,8.00,2.40,3.00,7.10,FAIR,13.00,1.00,1.80,0.00,,
,1269,Prunus avium,14.00,6.00,1.80,4.00,12.60,FAIR,18.30,1.40,1.50,0.00,,
,1270,Prunus avium,12.00,6.00,1.80,4.00,12.60,FAIR,16.40,1.30,1.30,0.00,,
,1271,Prunus avium,8.00,5.00,1.50,4.00,12.60,FAIR,14.20,1.10,1.10,0.00,,
,1272,Prunus avium,8.00,4.00,1.20,4.00,12.60,FAIR,11.80,0.90,0.90,0.00,,
,1273,Prunus avium,30.00,5.00,1.50,4.00,12.60,FAIR,22.60,1.70,1.80,0.10,,
,1274,Prunus domestica,20.00,4.00,1.20,3.00,7.10,FAIR,10.10,0.80,1.40,0.00,,
,1275,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,11.20,0.90,0.90,0.00,,
,1276,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,13.50,1.00,1.10,0.00,,
,1277,Prunus avium,20.00,12.00,3.60,3.00,7.10,FAIR,18.40,1.40,2.60,0.00,,
,1278,Prunus avium,25.00,12.00,3.60,3.00,7.10,FAIR,19.90,1.50,2.80,0.00,,
,1279,Prunus avium,10.00,3.50,1.00,3.00,7.10,FAIR,7.20,0.60,1.00,0.00,,
,1280,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,13.50,1.00,1.10,0.00,,
,1281,Prunus avium,20.00,6.00,1.80,3.00,7.10,FAIR,9.50,0.70,1.30,0.00,,
,1282,Prunus avium,10.00,6.00,1.80,3.00,7.10,FAIR,9.10,0.70,1.30,0.00,,
,1283,Prunus avium,10.00,6.00,1.80,3.00,7.10,FAIR,8.00,0.60,1.10,0.00,,
,1284,Prunus domestica,10.00,6.00,1.80,3.00,7.10,FAIR,9.60,0.70,1.40,0.00,,
,1285,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,13.50,1.00,1.10,0.00,,
,1286,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,12.70,1.00,1.00,0.00,,
,1287,Prunus avium,7.00,5.00,1.50,4.00,12.60,FAIR,11.20,0.90,0.90,0.00,,
,1288,Prunus domestica,10.00,6.00,1.80,3.00,7.10,FAIR,9.60,0.70,1.40,0.00,,
,1289,Prunus avium,15.00,8.00,2.40,3.00,7.10,FAIR,12.00,0.90,1.70,0.00,,
,1290,Prunus avium,20.00,6.00,1.80,3.00,7.10,FAIR,12.30,0.90,1.70,0.00,,
,1291,Prunus avium,20.00,8.00,2.40,4.00,12.60,FAIR,22.10,1.70,1.80,0.00,,
,1292,Quercus robur,9.00,2.50,0.80,2.00,3.10,FAIR,3.50,0.20,1.10,0.00,,
,1293,Quercus robur,25.00,15.00,4.50,4.00,12.60,FAIR,38.30,2.50,3.00,0.00,,
,1294,Robinia pseudoacacia,15.00,10.00,3.00,3.00,7.10,FAIR,13.20,0.70,1.90,0.00,,
,1295,Robinia pseudoacacia,15.00,10.00,3.00,3.00,7.10,FAIR,13.20,0.70,1.90,0.00,,
,1296,Robinia pseudoacacia,15.00,10.00,3.00,3.00,7.10,FAIR,14.10,0.80,2.00,0.00,,
,1297,Robinia pseudoacacia,20.00,14.00,4.20,3.00,7.10,FAIR,20.40,1.10,2.90,0.00,,
,1298,Robinia pseudoacacia,15.00,14.00,4.20,3.00,7.10,FAIR,18.40,1.00,2.60,0.00,,
,1299,Robinia pseudoacacia,20.00,10.00,3.00,3.00,7.10,FAIR,12.90,0.70,1.80,0.00,,
,1300,Robinia pseudoacacia,20.00,10.00,3.00,3.00,7.10,FAIR,13.80,0.70,1.90,0.00,,
,1301,Robinia pseudoacacia,50.00,18.00,5.40,3.00,7.10,FAIR,28.40,1.50,4.00,0.20,,
,1302,Sophora japonica,6.00,6.00,1.80,6.00,28.30,FAIR,28.20,3.20,1.00,0.00,,
,1303,Sophora japonica,13.00,5.00,1.50,3.50,9.60,FAIR,10.20,1.20,1.10,0.00,,
,1304,Sophora japonica,12.00,4.00,1.20,2.50,4.90,FAIR,4.60,0.50,0.90,0.00,,
,1305,Sophora japonica,13.00,5.00,1.50,3.00,7.10,FAIR,6.30,0.70,0.90,0.00,,
,1306,Sophora japonica,13.00,5.00,1.50,3.50,9.60,FAIR,10.80,1.20,1.10,0.00,,
,1307,Sophora japonica,13.00,5.00,1.50,3.50,9.60,FAIR,8.30,0.90,0.90,0.00,,
,1308,Sophora japonica,13.00,5.00,1.50,3.50,9.60,FAIR,8.90,1.00,0.90,0.00,,
,1309,Sophora japonica,13.00,5.00,1.50,3.50,9.60,FAIR,9.50,1.10,1.00,0.00,,
,1310,Sophora japonica,16.00,5.00,1.50,3.50,9.60,FAIR,8.90,1.00,0.90,0.00,,
,1311,Sophora japonica,16.00,5.00,1.50,4.00,12.60,FAIR,12.50,1.40,1.00,0.00,,
,1312,Sophora japonica,11.00,4.00,1.20,3.00,7.10,FAIR,6.00,0.70,0.80,0.00,,
,1313,Sophora japonica,11.00,4.00,1.20,3.00,7.10,FAIR,6.00,0.70,0.80,0.00,,
,1314,Sophora japonica,11.00,4.00,1.20,3.00,7.10,FAIR,7.20,0.80,1.00,0.00,,
,1315,Tilia tomentosa,6.00,4.00,1.20,2.00,3.10,FAIR,5.60,0.30,1.80,0.00,,
,1316,Tilia tomentosa,6.00,4.00,1.20,2.00,3.10,FAIR,5.60,0.30,1.80,0.00,,
,1317,Tilia tomentosa,6.00,4.00,1.20,2.00,3.10,FAIR,5.20,0.20,1.70,0.00,,
,1318,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,8.50,0.40,1.70,0.00,,
,1319,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,8.50,0.40,1.70,0.00,,
,1320,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,7.00,0.30,1.40,0.00,,
,1321,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,7.50,0.30,1.50,0.00,,
,1322,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,7.00,0.30,1.40,0.00,,
,1323,Tilia x europaea,7.00,5.00,1.50,2.50,4.90,FAIR,8.00,0.40,1.60,0.00,,
,1324,Tilia x europaea,20.00,6.00,1.80,6.00,28.30,FAIR,73.90,3.40,2.60,0.00,,
,1325,Tilia x europaea,12.00,5.00,1.50,2.00,3.10,FAIR,7.60,0.40,2.40,0.00,,
,1326,Tilia x europaea,35.00,8.00,2.40,8.00,50.30,FAIR,198.90,9.30,4.00,0.10,,
,1327,Tilia x europaea,35.00,8.00,2.40,8.00,50.30,FAIR,164.60,7.70,3.30,0.10,,
,1328,Tilia x europaea,35.00,8.00,2.40,8.00,50.30,FAIR,198.90,9.30,4.00,0.10,,
,1329,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,71.10,3.30,2.90,0.00,,
,1330,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,71.10,3.30,2.90,0.00,,
,1331,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,71.10,3.30,2.90,0.00,,
,1332,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,62.90,2.90,2.60,0.00,,
,1333,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,58.80,2.70,2.40,0.00,,
,1334,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,67.00,3.10,2.80,0.00,,
,1335,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,58.80,2.70,2.40,0.00,,
,1336,Tilia x europaea,13.00,12.00,3.60,5.60,24.30,FAIR,71.10,3.30,2.90,0.00,,
,1337,Tilia x europaea,12.00,12.00,3.60,5.60,24.30,FAIR,69.10,3.20,2.80,0.00,,
,1338,Tilia x europaea,12.00,12.00,3.60,5.60,24.30,FAIR,57.20,2.70,2.40,0.00,,
,1339,Tilia x europaea,12.00,12.00,3.60,5.60,24.30,FAIR,69.10,3.20,2.80,0.00,,
,1340,Tilia x europaea,11.00,5.00,1.50,3.00,7.10,FAIR,13.20,0.60,1.90,0.00,,
,1341,Tilia x europaea,14.00,12.00,3.60,3.00,7.10,FAIR,23.10,1.10,3.30,0.00,,
,1342,Tilia x europaea,25.00,20.00,6.00,4.00,12.60,FAIR,61.80,2.90,4.90,0.00,,
,1343,Tilia x europaea,15.00,10.00,3.00,3.00,7.10,FAIR,15.90,0.70,2.30,0.00,,
,1344,Tilia x europaea,10.00,10.00,3.00,3.00,7.10,FAIR,16.90,0.80,2.40,0.00,,
,1345,Ulmus,28.00,6.00,1.80,3.00,7.10,FAIR,14.40,1.00,2.00,0.10,,
,1346,Pyrus communis,20.00,5.00,1.50,3.00,7.10,FAIR,10.70,0.80,1.50,0.00,,
,1347,Pyrus communis,40.00,4.00,1.20,4.00,12.60,FAIR,22.00,1.70,1.70,0.10,,
,1348,Pyrus communis,20.00,4.00,1.20,3.00,7.10,FAIR,8.30,0.60,1.20,0.00,,
,1366,Celtis australis,24.00,8.00,2.40,8.00,50.30,FAIR,112.00,6.60,2.20,0.00,,
,1367,Betula pendula,33.00,10.00,3.00,10.00,78.50,FAIR,264.90,15.70,3.40,0.10,,
,1368,Betula pendula,29.00,8.00,2.40,8.00,50.30,FAIR,145.90,8.70,2.90,0.10,,
,1372,Magnolia x soulangeana,10.00,6.00,1.80,8.00,50.30,FAIR,96.50,6.40,1.90,0.00,,
,1373,Parrotia persica,9.00,6.00,1.80,5.00,19.60,FAIR,31.70,1.60,1.60,0.00,,
,1374,Parrotia persica,9.00,5.50,1.70,5.00,19.60,FAIR,25.60,1.30,1.30,0.00,,
,1375,Parrotia persica,9.00,6.00,1.80,6.00,28.30,FAIR,43.30,2.20,1.50,0.00,,
,1397,Carpinus betulus,9.00,4.50,1.30,2.50,4.90,FAIR,7.70,0.50,1.60,0.00,,
,1398,Carpinus betulus,9.00,4.50,1.30,2.50,4.90,FAIR,8.30,0.50,1.70,0.00,,
,1399,Carpinus betulus,10.00,5.00,1.50,2.00,3.10,FAIR,6.20,0.40,2.00,0.00,,
,1400,Carpinus betulus,10.00,5.00,1.50,3.00,7.10,FAIR,13.50,0.80,1.90,0.00,,
,1401,Carpinus betulus,10.00,5.00,1.50,2.00,3.10,FAIR,6.70,0.40,2.10,0.00,,
,1402,Tilia cordata,6.00,4.00,1.20,1.50,1.80,FAIR,3.40,0.30,1.90,0.00,,
,1403,Tilia cordata,6.00,4.00,1.20,1.00,0.80,FAIR,3.00,0.20,3.80,0.00,,
,1404,Tilia cordata,13.00,6.00,1.80,4.00,12.60,FAIR,19.70,1.50,1.60,0.00,,
,1406,Platanus x hispanica,29.00,11.00,3.30,10.00,78.50,FAIR,251.90,11.60,3.20,0.10,,
,1407,Carpinus betulus,9.00,4.00,1.20,2.50,4.90,FAIR,8.00,0.50,1.60,0.00,,
