TreeID,SpeciesName,DBH,ReplacementValue,CarbonStorage,GrossCarbonSequestration,AvoidedRunoff,PollutionRemoval,TotalAnnualBenefits
6482,Pinus nigra,30,1487.62,140.6,3.2,0.2,176.4,1.85
6483,Pinus nigra,30,1487.62,140,3.2,0.2,156.1,1.69
6484,Pinus nigra,30,1487.62,139.6,3.2,0.2,146,1.62
6485,Pinus nigra,30,1487.62,134.4,3.1,0.2,153.5,1.65
6486,Pinus nigra,30,1487.62,139.6,3.2,0.2,146,1.62
6487,Pinus nigra,30,1487.62,140.6,3.2,0.2,176.4,1.85
6488,Pinus nigra,30,1487.62,133.2,3.1,0.1,118.2,1.39
6489,Pinus nigra,30,1487.62,133.5,3.1,0.2,127,1.45
6490,Pinus nigra,30,1487.62,134.1,3.1,0.2,144.7,1.59
6491,Pinus nigra,30,1487.62,133.8,3.1,0.2,135.8,1.52
6492,Pinus nigra,30,1487.62,133.2,3.1,0.1,118.2,1.39
6493,Pinus nigra,30,1487.62,133.5,3.1,0.2,127,1.45
6495,Pinus nigra,30,1487.62,139.6,3.2,0.2,146,1.62
6496,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6497,Pinus nigra,30,1487.62,140.6,3.2,0.2,176.4,1.85
6498,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6499,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6500,Pinus nigra,30,1487.62,140.6,3.2,0.2,176.4,1.85
6501,Pinus nigra,30,1487.62,140,3.2,0.2,156.1,1.69
6502,Pinus nigra,30,1487.62,140.6,3.2,0.2,176.4,1.85
6503,Pinus nigra,30,1487.62,139.3,3.2,0.2,135.8,1.54
6504,Pinus nigra,34.6,1882.69,178.9,3.7,0.1,95.7,1.31
6505,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6506,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6507,Pinus nigra,34.6,1882.69,178.9,3.7,0.1,95.7,1.31
6508,Pinus nigra,34.6,1882.69,179.4,3.7,0.1,109,1.41
6509,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6510,Pinus nigra,34.6,1882.69,179.2,3.7,0.1,102.3,1.36
6511,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6512,Pinus nigra,34.6,1882.69,179.4,3.7,0.1,109,1.41
6513,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6514,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6515,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6516,Pinus nigra,34.6,1882.69,179.4,3.7,0.1,109,1.41
6517,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6518,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6519,Pinus nigra,34.6,1882.69,178.9,3.7,0.1,95.7,1.31
6520,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6521,Pinus nigra,34.6,1882.69,179.4,3.7,0.1,109,1.41
6522,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6523,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6524,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6525,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6526,Pinus nigra,34.6,1882.69,178.9,3.7,0.1,95.7,1.31
6527,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6528,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6529,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6530,Pinus nigra,34.6,1882.69,179.2,3.7,0.1,102.3,1.36
6531,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6532,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6533,Pinus nigra,34.6,1882.69,178.7,3.7,0.1,89,1.26
6534,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6535,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6536,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6537,Pinus nigra,50,3609.83,452.8,6.3,0.5,411.7,4.12
6538,Pinus nigra,34.6,1882.69,179.6,3.7,0.1,115.6,1.46
6542,Pinus strobus,45,3243.55,309.7,6.6,0.2,192.8,2.52
6543,Pinus strobus,45,3243.55,309.9,6.6,0.3,204.6,2.61
6544,Pinus sylvestris,33.5,1757.56,199.3,5.2,0.1,42.2,1.16
6545,Pinus sylvestris,33.5,1757.56,199.3,5.2,0.1,45.2,1.18
6546,Pinus sylvestris,33.5,1757.56,199.5,5.2,0.1,51,1.23
6547,Pinus sylvestris,35,1896.15,227.7,5.5,0.3,277.7,2.98
6548,Pinus sylvestris,33.5,1757.56,199.3,5.2,0.1,45.2,1.18
6549,Pinus wallichiana,61.6,4899.08,656.4,7.5,0.4,289.9,3.4
6550,Pinus wallichiana,61.6,4899.08,657.9,7.5,0.4,333.2,3.72
6551,Pinus wallichiana,61.6,4899.08,659.3,7.5,0.5,376.5,4.05
6552,Pinus wallichiana,61.6,4899.08,659.3,7.5,0.5,376.5,4.05
6553,Pinus wallichiana,60.5,4732.14,678.4,7.8,0.6,498.9,5.01
6554,Pinus bungeana,41.4,2377.91,293.8,1.3,0.2,126.4,1.16
6555,Platanus x acerifolia 'Bloodgood',16,664.07,62.6,3,0,33.3,0.73
6556,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1.8,1398.2,15.52
6557,Platanus x acerifolia 'Bloodgood',85,9752.54,3801.5,33.7,1.1,854.9,11.86
6558,Platanus x acerifolia 'Bloodgood',60,5144.5,1615.2,20.5,0.8,629.2,8.04
6559,Platanus x acerifolia 'Bloodgood',60,5144.5,1615.2,20.5,0.7,590.9,7.75
6560,Platanus x acerifolia 'Bloodgood',19,804.75,95.1,3.8,0.2,176.4,1.94
6561,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,178.7,2.89
6562,Platanus x acerifolia 'Bloodgood',32,1693.07,341.8,8.2,0.2,180.8,2.68
6563,Platanus x acerifolia 'Bloodgood',38,2255.8,522.4,10.5,0.5,436.1,4.98
6564,Platanus x acerifolia 'Bloodgood',16,664.07,62.6,3,0.1,79.5,1.08
6565,Platanus x acerifolia 'Bloodgood',37,2155.31,489.1,10.1,0.2,157.4,2.81
6566,Platanus x acerifolia 'Bloodgood',42,2684.55,669.1,12.2,0.3,267.7,3.98
6567,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,91.7,1.55
6568,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,94.7,1.47
6569,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,85.7,1.51
6570,Platanus x acerifolia 'Bloodgood',25,1158.47,186.1,5.7,0.1,80.9,1.52
6571,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,19.8,0.71
6572,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,51.3,1.19
6573,Platanus x acerifolia 'Bloodgood',26,1226.8,205,6,0.1,88.2,1.63
6574,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,98.9,1.61
6575,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,67.6,1.37
6576,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0.1,61.1,1.17
6577,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,59.5,1.26
6578,Platanus x acerifolia 'Bloodgood',25,1158.47,186.1,5.7,0.1,40.2,1.22
6579,Platanus x acerifolia 'Bloodgood',20,857,107.8,4.1,0,27,0.86
6580,Platanus x acerifolia 'Bloodgood',26,1226.8,205,6,0.1,69.6,1.49
6581,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6582,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,95.9,1.48
6583,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,79.8,1.46
6584,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6585,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6586,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6587,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,103.6,1.64
6588,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,65.6,1.25
6589,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,33.1,0.77
6590,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,167.1,2.8
6591,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0.1,98.8,1.45
6592,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,58.6,1.2
6593,Platanus x acerifolia 'Bloodgood',20,857,107.8,4.1,0.1,60.1,1.11
6594,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0.1,60.8,1.17
6595,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,100.5,1.51
6596,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0.1,53.4,1.11
6597,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6598,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0.1,49.7,1.08
6599,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,97.6,1.6
6600,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,85.7,1.51
6601,Platanus x acerifolia 'Bloodgood',26,1226.8,205,6,0.1,57.6,1.4
6602,Platanus x acerifolia 'Bloodgood',24,1092.82,168.4,5.3,0.1,103.6,1.64
6603,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,100.5,1.51
6604,Platanus x acerifolia 'Bloodgood',23,1029.84,151.7,5,0.1,102.1,1.58
6605,Platanus x acerifolia 'Bloodgood',25,1158.47,186.1,5.7,0.1,87,1.57
6606,Platanus x acerifolia 'Bloodgood',8,185.13,11.8,1.1,0,7.7,0.24
6607,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,35.8,0.83
6608,Platanus x acerifolia 'Bloodgood',16,664.07,62.6,3,0,34.4,0.74
6609,Platanus x acerifolia 'Bloodgood',13,547.5,37.9,2.2,0,17.3,0.48
6610,Platanus x acerifolia 'Bloodgood',14,583.68,45.3,2.4,0,23,0.57
6611,Platanus x acerifolia 'Bloodgood',14,583.68,45.3,2.4,0,23.8,0.57
6612,Platanus x acerifolia 'Bloodgood',16,664.07,62.6,3,0,27.8,0.69
6613,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,35.1,0.78
6614,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,33.8,0.82
6615,Platanus x acerifolia 'Bloodgood',20,857,107.8,4.1,0,37.2,0.94
6616,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,35.1,0.78
6617,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,35.8,0.83
6618,Platanus x acerifolia 'Bloodgood',15,622.53,53.6,2.7,0,33.6,0.69
6619,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,31.1,0.75
6620,Platanus x acerifolia 'Bloodgood',20,857,107.8,4.1,0,32.9,0.91
6621,Platanus x acerifolia 'Bloodgood',22,969.55,136.1,4.7,0.1,46.4,1.11
6622,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,31.7,0.8
6623,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0,31.3,0.94
6624,Platanus x acerifolia 'Bloodgood',20,857,107.8,4.1,0,30.8,0.89
6625,Platanus x acerifolia 'Bloodgood',21,911.94,121.4,4.4,0,37.8,0.99
6626,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,16,0.64
6627,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,19.4,0.67
6628,Platanus x acerifolia 'Bloodgood',17,708.28,72.6,3.2,0,14.9,0.63
6629,Platanus x acerifolia 'Bloodgood',18,755.18,83.4,3.5,0,16.4,0.69
6630,Platanus x acerifolia 'Bloodgood',50,3670.67,1029.6,15.7,0.9,681.5,7.67
6631,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,178.7,2.89
6632,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,167.1,2.8
6633,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.3,201.9,3.06
6634,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,155.5,2.71
6635,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,167.1,2.8
6636,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,190.3,2.98
6637,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,178.7,2.89
6638,Platanus x acerifolia 'Bloodgood',35.7,2028.68,447.7,9.6,0.2,178.7,2.89
6639,Platanus x acerifolia 'Bloodgood',90,10753.9,4369.9,36.5,1.3,1053.1,13.8
6640,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1,791.2,10.94
6641,Platanus x acerifolia 'Bloodgood',95,11726.69,4982.8,36.5,1.2,934,12.9
6642,Platanus x acerifolia 'Bloodgood',85,9752.54,3801.5,33.7,1.3,1033,13.2
6643,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1,779.3,10.85
6644,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,0.7,542.4,9.07
6645,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,0.9,736.3,10.53
6646,Platanus x acerifolia 'Bloodgood',85,9752.54,3801.5,33.7,1.1,840.8,11.76
6647,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1,823,11.18
6648,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,0.9,728.4,10.47
6649,Platanus x acerifolia 'Bloodgood',60,5144.5,1615.2,20.5,0.7,585.3,7.71
6650,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1,783.9,10.89
6651,Platanus x acerifolia 'Bloodgood',95,11726.69,4982.8,36.5,1.1,889.1,12.56
6652,Platanus x acerifolia 'Bloodgood',90,10753.9,4369.9,36.5,1,819.9,12.04
6653,Platanus x acerifolia 'Bloodgood',85,9752.54,3801.5,33.7,1.1,855.7,11.87
6654,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,31,1.3,1011.1,12.6
6655,Platanus x acerifolia 'Bloodgood',79.6,8634.79,3235.6,30.8,0.3,228.5,6.66
6656,Platanus x acerifolia 'Bloodgood',73.2,7502.23,2636.6,27.3,0.9,702.8,9.69
6657,Platanus x acerifolia 'Bloodgood',127.3,17325.46,7500,3.7,1.5,1191.3,9.58
6658,Platanus orientalis,87.2,10200.67,1943.2,21.9,0.9,703.6,8.82
6659,Populus alba,70.3,4053.26,1538.6,21.9,0.5,396.1,6.5
6660,Populus nigra,60,2837.98,1037.1,17.3,0.3,235.6,4.56
6661,Populus nigra,93.3,6009.48,3104.9,32.2,0.1,64.3,5.66
6662,Populus nigra,114.6,7974.94,5197,25.1,0.2,191.5,5.48
6663,Populus nigra,40,1477.52,379,9.5,0.1,112.5,2.38
6664,Populus nigra,70,3722.27,1520.8,21.7,0.5,429.9,6.73
6665,Populus nigra,70,3722.27,1520.8,21.7,0.6,456.2,6.93
6666,Populus nigra,75,4215.44,1805.1,24.1,0.7,564.8,8.13
6667,Populus nigra,70,3722.27,1520.8,21.7,0.7,555,7.68
6668,Populus nigra,93.9,6072.29,3158.3,32.1,0.1,68.9,5.68
6669,Populus nigra,90.7,5757.84,2898.4,32.1,0.1,55.6,5.57
6670,Populus nigra,117.5,8219.25,5529.9,23.5,0.1,91,4.46
6671,Populus nigra,60,2837.98,1037.1,17.3,0.2,165.3,4.03
6672,Populus nigra,65,3263.12,1265.1,19.5,0.3,218.1,4.77
6673,Populus nigra,70,3722.27,1520.8,21.7,0.6,483,7.13
6674,Populus nigra,166.5,11654.02,7500,8.1,1.7,1354.2,11.51
6675,Populus nigra,93.9,6072.29,3158.3,32.1,0.1,73.1,5.72
6676,Populus nigra,78.9,4541.83,2050.2,26,0.1,56.9,4.61
6677,Populus nigra,102.5,6893.31,3930.8,30.3,0.1,75.4,5.43
6678,Populus nigra,92.3,5915.8,3026.7,32.3,0.1,63.5,5.68
6679,Populus nigra,85,5177.44,2464.4,29.1,0.9,706.3,9.99
6680,Populus nigra,82.8,4944.98,2305.9,27.9,0.1,65.4,4.98
6681,Populus nigra,98.7,6533.93,3575,31.3,0.1,74.4,5.59
6683,Populus nigra,68,3534.53,1415.1,20.8,0.5,420.2,6.51
6684,Populus nigra,60,2837.98,1037.1,17.3,0.3,229.8,4.51
6685,Populus nigra,120,8431.48,5835.3,21.8,1,827.4,9.75
6686,Populus nigra,90,5685.82,2841.4,31.7,0.3,256.2,7.02
6687,Populus nigra,69.7,3696.61,1506.2,21.6,0.3,265.3,5.47
6688,Populus nigra,69.7,3696.61,1506.2,21.6,0.3,265.3,5.47
6689,Populus nigra,90,5685.82,2841.4,31.7,0.3,214.8,6.71
6690,Populus nigra,85,5177.44,2464.4,29.1,0.4,283.1,6.8
6691,Populus nigra,99,6563.41,3603.1,31.2,0.1,96.8,5.74
6692,Populus nigra,100.6,6714.68,3750.3,30.8,0.1,97.3,5.68
6693,Populus nigra,110,7574.29,4690.7,27.4,2.3,1838.2,18.27
6694,Populus nigra,70,3722.27,1520.8,21.7,0.5,424.5,6.69
6695,Populus nigra,68,3534.53,1415.1,20.8,0.7,545.6,7.46
6696,Populus nigra,70,3722.27,1520.8,21.7,0.8,627.1,8.22
6697,Populus nigra,65,3263.12,1265.1,19.5,0.5,413.6,6.25
6698,Populus nigra,69.7,3696.61,1506.2,21.6,0.3,250.1,5.36
6699,Populus,70.5,4375.4,4427.2,48.2,0.4,309.9,10.08
6700,Prunus avium,20,752.61,114.8,4.4,0,27.1,0.9
6701,Prunus avium,31,1308.07,334.3,7.9,0.3,213.7,2.88
6702,Prunus avium,20,752.61,114.8,4.4,0,27.1,0.9
6703,Prunus avium,20,752.61,114.8,4.4,0,20.9,0.86
6704,Prunus avium,20,752.61,114.8,4.4,0,24,0.88
6706,Prunus avium,20,752.61,114.8,4.4,0,25.5,0.89
6707,Prunus avium,20,752.61,114.8,4.4,0,27.1,0.9
6708,Prunus avium,20,752.61,114.8,4.4,0,20.9,0.86
6709,Prunus cerasifera,19.7,739.28,110.1,4.3,0,19.8,0.83
6710,Prunus cerasifera,17,643.18,77.4,3.5,0,31.1,0.79
6711,Prunus cerasifera,15,579.86,57.1,2.9,0,21.6,0.63
6712,Prunus cerasifera,16,610.53,66.8,3.2,0,26.1,0.71
6713,Prunus cerasifera,15,579.86,57.1,2.9,0,25.5,0.66
6714,Prunus cerasifera,19,714.42,101.5,4.1,0,32.3,0.89
6715,Prunus cerasifera,19.7,739.28,110.1,4.3,0,24.2,0.87
6716,Prunus cerasifera,19.7,739.28,110.1,4.3,0,19.8,0.83
6717,Prunus cerasifera,19.7,739.28,110.1,4.3,0,22.7,0.85
6718,Prunus cerasifera,19.7,739.28,110.1,4.3,0,25.7,0.88
6719,Prunus cerasifera,19.7,739.28,110.1,4.3,0,25.7,0.88
6720,Prunus cerasifera,19.7,739.28,110.1,4.3,0,24.2,0.87
6721,Prunus cerasifera,31,1308.07,334.3,7.9,0.1,51.4,1.66
6722,Prunus cerasifera,19.7,739.28,110.1,4.3,0,22.7,0.85
6723,Prunus cerasifera,19.7,739.28,110.1,4.3,0,19.8,0.83
6724,Prunus cerasifera,19.7,739.28,110.1,4.3,0,24.2,0.87
6725,Prunus cerasifera,19.7,739.28,110.1,4.3,0,25.7,0.88
6726,Prunus cerasifera,19.7,739.28,110.1,4.3,0,25.7,0.88
6727,Prunus cerasifera,35,1569.28,449.3,7.1,0.1,80.6,1.75
6728,Prunus dulcis,33.7,1483.59,489.6,8.9,0.1,103.9,2.21
6729,Prunus cerasifera,36,1637.39,480.2,6.8,0.1,93.6,1.8
6730,Prunus cerasifera,25,975.63,198,6,0.3,240.4,2.77
6731,Prunus cerasifera,22,836.12,145,5,0.5,381.5,3.68
6732,Prunus cerasifera,31.5,1339.62,347.9,7.8,0.1,100.9,2.02
6733,Prunus cerasifera,33.7,1483.59,410.9,7.4,0.1,103.3,1.97
6734,Prunus cerasifera,22,836.12,145,5,0.3,229.8,2.53
6735,Prunus laurocerasus,15,579.86,75.4,4.5,0.4,277.8,2.82
6737,Prunus mahaleb,19,713.99,120.9,4.8,0.2,152.8,1.93
6738,Prunus mahaleb,19,713.99,120.9,4.8,0.2,126.5,1.73
6740,Prunus mahaleb,19,713.99,120.9,4.8,0.2,135.3,1.8
6741,Prunus mahaleb,19,713.99,120.9,4.8,0.2,144.1,1.86
6742,Prunus mahaleb,19,713.99,120.9,4.8,0.2,152.8,1.93
6743,Prunus mahaleb,19,713.99,120.9,4.8,0.1,117.7,1.66
6744,Prunus mahaleb,19,713.99,120.9,4.8,0.2,135.3,1.8
6745,Prunus,19.1,719.7,123.1,4.9,0,25.5,0.98
6746,Prunus,14,551.17,57.5,3.1,0,27.9,0.71
6747,Prunus,12,499.72,39.5,2.5,0,21.9,0.57
6748,Prunus,10,213.61,25.3,1.9,0.1,41.7,0.63
6749,Prunus,12,499.72,39.5,2.5,0.1,60,0.86
6750,Fraxinus excelsior,20,850.89,79.4,3.7,0.6,438.4,3.9
6751,Prunus,19.1,719.7,123.1,4.9,0,22.2,0.95
6752,Prunus,19.1,719.7,123.1,4.9,0,27.2,0.99
6754,Prunus,19.1,719.7,123.1,4.9,0,22.2,0.95
6755,Pseudotsuga menziesii,41.6,2883.6,180.1,3,0.2,124.3,1.41
6756,Pseudotsuga menziesii,41.6,2883.6,180.5,3,0.2,132.3,1.47
6757,Pterocarya rhoifolia,73.2,7244.38,2580.7,26.3,0.8,633.1,9
6758,Pterocarya,14,579.13,45.7,2.5,0.1,83.4,1.03
6759,Pterocarya,15,616.56,54,2.7,0.1,96.6,1.17
6760,Pterocarya,14,579.13,45.7,2.5,0.1,45.9,0.74
6761,Pterocarya,18,744.35,84.1,3.5,0.1,69.9,1.1
6762,Pterocarya,24,1069.62,169.4,5.3,0,38.6,1.15
6763,Quercus ilex,20.8,1002.19,145.5,4.9,0,39,1.08
6764,Quercus rubra,43.9,3283.28,639.3,10.9,0.5,404.5,4.81
6765,Quercus rubra,59.2,5719.69,1320.2,16.7,0.4,346.1,5.3
6766,Quercus rubra,39.8,2747.44,502.6,9.5,0.3,276.9,3.61
6767,Quercus rubra,43,3154.3,605.9,10.6,0.5,401.4,4.73
6768,Quercus petraea,27.8,1601.2,241.3,3.7,0.1,106.6,1.4
6769,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6770,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6771,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6772,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6773,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6774,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6775,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6776,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6777,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6778,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6779,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6780,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6781,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6782,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6783,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6784,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6785,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6786,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6787,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6788,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6789,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6790,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6791,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6792,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6793,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6794,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6795,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6796,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6797,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6798,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6799,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6800,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6801,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6802,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6803,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6804,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6805,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6806,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6807,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6808,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6809,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6810,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6811,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6812,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6813,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6814,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6815,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6816,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6817,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6818,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6819,Quercus pubescens,8,228.26,27.1,1.9,0.1,77.4,0.89
6820,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6821,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6822,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6823,Quercus pubescens,8,228.26,27.1,1.9,0.1,88.9,0.98
6824,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6825,Quercus pubescens,8,228.26,27.1,1.9,0.1,100.5,1.06
6826,Quercus pubescens,8,228.26,27.1,1.9,0.1,83.1,0.93
6827,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
6828,Quercus pubescens,8,228.26,27.1,1.9,0.1,94.7,1.02
