,Tree ID,Species Name,Oxygen Production
,,,(kg/yr)
,5813,Celtis australis,5.50
,5814,Celtis australis,5.50
,5815,Celtis australis,5.80
,5817,Celtis australis,5.50
,5818,Celtis australis,5.80
,5819,Celtis australis,5.00
,5821,Celtis australis,5.00
,5822,Celtis australis,5.80
,5823,Celtis australis,5.50
,5824,Celtis australis,3.50
,5825,Celtis australis,5.70
,5826,Celtis australis,3.50
,5827,Celtis australis,5.40
,5828,Celtis australis,5.70
,5830,Celtis australis,5.10
,5831,Celtis australis,1.30
,5832,Celtis australis,5.40
,5833,Celtis australis,5.40
,5835,Celtis australis,3.70
,5836,Celtis australis,3.00
,5838,Celtis australis,3.50
,5839,Celtis australis,3.50
,5840,Celtis australis,3.50
,5841,Celtis australis,5.10
,5842,Celtis australis,5.10
,5843,Celtis australis,5.10
,5844,Celtis australis,5.10
,5845,Celtis australis,5.10
,5846,Celtis australis,5.10
,5847,Celtis australis,3.50
,5848,Celtis australis,3.50
,5849,Celtis australis,3.50
,5850,Celtis australis,3.50
,5851,Celtis australis,3.50
,5852,Celtis australis,3.50
,5853,Celtis australis,3.50
,5854,Celtis australis,3.50
,5855,Celtis australis,3.50
,5856,Celtis australis,3.50
,5857,Celtis australis,3.50
,5858,Celtis australis,3.50
,5859,Celtis australis,3.50
,5860,Celtis australis,3.50
,5861,Celtis australis,3.50
,5862,Celtis australis,3.50
,5863,Celtis australis,3.50
,5864,Celtis australis,3.50
,5865,Celtis australis,3.50
,5866,Celtis australis,3.50
,5867,Celtis australis,3.50
,5868,Celtis australis,3.50
,5869,Celtis australis,3.50
,5870,Celtis australis,3.50
,5871,Celtis australis,3.50
,5872,Celtis australis,3.40
,5873,Celtis australis,1.30
,5874,Celtis australis,4.60
,5875,Celtis australis,4.60
,5876,Celtis australis,3.30
,5877,Celtis australis,4.50
,5878,Celtis australis,4.80
,5879,Celtis australis,5.80
,5880,Celtis australis,4.20
,5881,Celtis australis,4.50
,5882,Celtis australis,5.40
,5883,Celtis australis,5.20
,5884,Celtis australis,3.20
,5885,Celtis australis,3.70
,5886,Celtis australis,3.10
,5887,Celtis australis,5.30
,5888,Celtis australis,5.10
,5889,Celtis australis,4.70
,5890,Celtis australis,4.90
,5891,Celtis australis,4.90
,5892,Celtis australis,5.10
,5893,Celtis australis,5.10
,5894,Celtis australis,5.20
,5895,Celtis australis,4.80
,5896,Celtis australis,5.10
,5897,Celtis australis,5.20
,5898,Celtis australis,5.10
,5899,Celtis australis,5.10
,5900,Celtis australis,4.90
,5901,Celtis australis,5.00
,5902,Celtis australis,5.30
,5903,Celtis australis,5.60
,5904,Celtis australis,5.40
,5905,Celtis australis,5.20
,5906,Celtis australis,5.10
,5907,Celtis australis,5.30
,5908,Celtis australis,2.60
,5909,Celtis australis,5.10
,5910,Celtis australis,5.10
,5911,Celtis australis,5.10
,5912,Celtis australis,2.80
,5913,Celtis australis,5.10
,5914,Celtis australis,2.60
,5915,Celtis australis,2.10
,5916,Celtis australis,2.50
,5917,Celtis australis,2.30
,5918,Celtis australis,2.30
,5919,Celtis australis,2.30
,5920,Celtis australis,2.60
,5921,Celtis australis,3.10
,5922,Ulmus,49.00
,5923,Celtis australis,2.60
,5924,Celtis australis,2.30
,5925,Celtis australis,2.30
,5926,Celtis australis,2.30
,5927,Celtis australis,3.50
,5928,Celtis australis,3.50
,5929,Celtis australis,3.50
,5930,Celtis australis,2.50
,5931,Celtis australis,3.50
,5932,Celtis australis,3.50
,5933,Celtis australis,3.50
,5934,Celtis australis,3.50
,5935,Celtis australis,3.50
,5936,Celtis australis,3.50
,5937,Celtis australis,2.60
,5938,Celtis australis,2.60
,5939,Celtis australis,2.20
,5940,Celtis australis,2.10
,5941,Celtis australis,2.40
,5942,Celtis australis,2.20
,5943,Celtis australis,3.50
,5944,Celtis australis,3.10
,5945,Celtis australis,4.20
,5946,Celtis australis,4.30
,5947,Celtis australis,4.20
,5948,Celtis australis,5.10
,5949,Celtis australis,3.90
,5950,Celtis australis,3.10
,5951,Celtis australis,2.60
,5952,Celtis australis,4.30
,5953,Celtis australis,4.90
,5954,Celtis australis,2.60
,5955,Celtis australis,1.50
,5956,Celtis australis,2.00
,5957,Celtis australis,2.10
,5958,Celtis australis,3.40
,5959,Celtis australis,3.80
,5960,Celtis australis,4.70
,5961,Celtis australis,4.30
,5963,Celtis australis,3.50
,5964,Celtis australis,4.90
,5965,Celtis australis,2.40
,5966,Celtis australis,2.30
,5967,Celtis australis,2.50
,5968,Celtis australis,3.00
,5969,Celtis australis,3.10
,5970,Celtis australis,3.50
,5971,Celtis australis,3.50
,5972,Celtis australis,4.70
,5973,Celtis australis,4.20
,5974,Celtis australis,2.80
,5975,Celtis australis,3.30
,5976,Celtis australis,3.40
,5977,Celtis australis,5.40
,5978,Celtis australis,3.70
,5979,Celtis australis,3.90
,5980,Celtis australis,4.20
,5981,Celtis australis,4.20
,5982,Celtis australis,3.40
,5983,Celtis australis,3.90
,5984,Celtis australis,4.50
,5985,Celtis australis,5.60
,5986,Celtis australis,5.30
,5987,Celtis australis,3.10
,5988,Celtis australis,5.00
,5989,Celtis australis,1.70
,5990,Celtis australis,3.70
,5991,Celtis australis,3.10
,5992,Celtis australis,3.40
,5993,Celtis australis,2.80
,5994,Cercis siliquastrum,8.80
,5995,Chamaecyparis lawsoniana,11.40
,5996,Chamaecyparis lawsoniana,11.40
,5997,Chamaecyparis lawsoniana,11.40
,5998,Chamaecyparis lawsoniana,11.40
,5999,Chamaecyparis lawsoniana,11.40
,6000,Chamaecyparis lawsoniana,11.40
,6001,Chamaecyparis lawsoniana,11.40
,6002,Chamaecyparis lawsoniana,11.40
,6003,Fraxinus ornus,7.30
,6004,Chamaecyparis lawsoniana,11.40
,6005,Chamaecyparis lawsoniana,11.40
,6006,Chamaecyparis lawsoniana,11.40
,6007,Chamaecyparis lawsoniana,11.40
,6008,Cornus mas,6.70
,6009,Corylus colurna,11.50
,6010,Corylus colurna,20.40
,6011,Corylus colurna,10.60
,6012,Corylus colurna,21.50
,6013,Corylus colurna,12.40
,6014,Corylus colurna,12.40
,6015,Corylus colurna,11.50
,6016,Corylus colurna,8.10
,6017,Corylus colurna,6.50
,6018,Corylus colurna,13.10
,6019,Fraxinus angustifolia,3.70
,6020,Carpinus betulus,12.60
,6021,Crataegus x lavallei,3.30
,6022,Crataegus x lavallei,3.30
,6023,Crataegus x lavallei,3.80
,6024,Crataegus x lavallei,3.80
,6025,Crataegus x lavallei,3.80
,6026,Crataegus x lavallei,3.80
,6027,Cupressus sempervirens,12.20
,6028,Cupressus sempervirens,12.20
,6029,Cupressus sempervirens,8.20
,6030,Cupressus sempervirens,12.20
,6031,Cupressus sempervirens,12.20
,6032,Cupressus sempervirens,12.20
,6033,Cupressus sempervirens,12.20
,6034,Cupressus sempervirens,12.20
,6035,Cupressus sempervirens,12.20
,6036,Cupressus sempervirens,12.20
,6037,Cupressus sempervirens,12.20
,6038,Cupressus sempervirens,12.20
,6039,Cupressus sempervirens,12.20
,6040,Cupressus sempervirens,12.20
,6041,Cupressus sempervirens,12.20
,6042,Cupressus sempervirens,12.20
,6043,Cupressus sempervirens,12.20
,6044,Cupressus sempervirens,12.20
,6045,Cupressus sempervirens,12.20
,6046,Cupressus sempervirens,12.20
,6047,Cupressus sempervirens,12.20
,6048,Cupressus sempervirens,12.20
,6049,Cupressus sempervirens,12.20
,6050,Cupressus sempervirens,12.20
,6051,Cupressus sempervirens,12.20
,6052,Cupressus sempervirens,12.20
,6053,Cupressus sempervirens,12.20
,6054,Cupressus sempervirens,12.20
,6055,Cupressus sempervirens,12.20
,6056,Cupressus sempervirens,12.20
,6057,Cupressus sempervirens,12.20
,6058,Cupressus sempervirens,12.20
,6059,Cupressus sempervirens,12.20
,6060,Cupressus sempervirens,12.20
,6061,Cupressus sempervirens,12.20
,6062,Cupressus sempervirens,12.20
,6063,Cupressus sempervirens,12.20
,6064,Cupressus sempervirens,12.20
,6065,Cupressus sempervirens,12.20
,6066,Fraxinus ornus,9.00
,6067,Diospyros kaki,10.70
,6069,Eriobotrya japonica,17.70
,6070,Fagus sylvatica,14.00
,6071,Fagus sylvatica,14.00
,6072,Celtis australis,3.90
,6073,Ficus carica,18.00
,6074,Ficus carica,18.00
,6075,Fraxinus excelsior,26.00
,6076,Fraxinus excelsior,6.20
,6077,Fraxinus excelsior,9.90
,6078,Fraxinus excelsior,9.50
,6079,Fraxinus excelsior,9.90
,6080,Fraxinus excelsior,17.10
,6081,Fraxinus excelsior,11.90
,6082,Fraxinus excelsior,10.30
,6083,Fraxinus excelsior,8.80
,6084,Fraxinus ornus,7.30
,6085,Fraxinus ornus,7.30
,6086,Fraxinus ornus,7.30
,6087,Fraxinus ornus,7.30
,6088,Fraxinus ornus,7.30
,6089,Fraxinus ornus,7.30
,6090,Fraxinus ornus,7.30
,6091,Fraxinus ornus,7.30
,6092,Fraxinus ornus,7.30
,6093,Fraxinus ornus,7.30
,6094,Fraxinus ornus,7.30
,6095,Fraxinus ornus,7.30
,6096,Fraxinus ornus,7.30
,6097,Fraxinus ornus,7.30
,6098,Fraxinus ornus,7.30
,6099,Fraxinus ornus,7.30
,6100,Fraxinus ornus,7.30
,6101,Fraxinus ornus,7.30
,6102,Fraxinus ornus,7.30
,6103,Fraxinus ornus,7.30
,6104,Fraxinus ornus,7.30
,6105,Fraxinus ornus,7.30
,6106,Fraxinus ornus,7.30
,6107,Fraxinus ornus,7.30
,6108,Fraxinus ornus,7.30
,6109,Fraxinus ornus,7.30
,6110,Fraxinus ornus,7.30
,6111,Fraxinus ornus,7.30
,6112,Fraxinus ornus,7.30
,6113,Fraxinus ornus,7.30
,6114,Fraxinus ornus,7.30
,6115,Fraxinus ornus,7.30
,6116,Fraxinus ornus,7.30
,6117,Fraxinus ornus,7.30
,6118,Fraxinus ornus,7.30
,6119,Fraxinus ornus,7.30
,6120,Fraxinus ornus,7.30
,6121,Fraxinus ornus,7.30
,6122,Fraxinus ornus,7.30
,6123,Fraxinus ornus,13.20
,6124,Fraxinus ornus,7.30
,6125,Fraxinus ornus,8.90
,6126,Fraxinus ornus,7.30
,6127,Fraxinus ornus,7.30
,6128,Fraxinus ornus,7.30
,6129,Fraxinus,5.80
,6130,Fraxinus angustifolia,6.30
,6131,Fraxinus angustifolia,7.10
,6132,Fraxinus angustifolia,1.70
,6133,Fraxinus angustifolia,4.90
,6134,Fraxinus angustifolia,8.30
,6135,Fraxinus angustifolia,13.10
,6136,Fraxinus angustifolia,7.60
,6137,Fraxinus excelsior,4.60
,6138,Fraxinus excelsior,5.10
,6139,Fraxinus excelsior,4.10
,6140,Fraxinus excelsior,5.80
,6141,Fraxinus excelsior,5.60
,6142,Fraxinus excelsior,4.10
,6143,Corylus colurna,11.50
,6144,Fraxinus angustifolia,4.30
,6145,Corylus colurna,8.10
,6146,Fraxinus angustifolia,4.30
,6147,Fraxinus angustifolia,4.30
,6148,Fraxinus angustifolia,1.50
,6149,Fraxinus angustifolia,4.30
,6150,Fraxinus angustifolia,2.10
,6151,Fraxinus angustifolia,2.60
,6152,Fraxinus angustifolia,2.90
,6153,Fraxinus angustifolia,2.60
,6154,Fraxinus excelsior,5.80
,6155,Fraxinus excelsior,5.10
,6156,Fraxinus excelsior,4.10
,6157,Fraxinus excelsior,4.60
,6158,Fraxinus excelsior,5.60
,6159,Fraxinus excelsior,4.20
,6160,Fraxinus excelsior,5.80
,6161,Fraxinus excelsior,9.50
,6162,Ginkgo biloba,7.00
,6163,Ginkgo biloba,7.00
,6164,Ginkgo biloba,7.00
,6165,Ginkgo biloba,7.00
,6166,Ginkgo biloba,7.00
,6167,Ginkgo biloba,7.00
,6168,Ginkgo biloba,7.00
,6169,Ginkgo biloba,11.90
,6170,Ginkgo biloba,2.60
,6171,Ginkgo biloba,7.00
,6172,Ginkgo biloba,8.80
,6173,Ginkgo biloba,9.40
,6174,Ginkgo biloba,7.40
,6175,Ginkgo biloba,7.40
,6176,Ginkgo biloba,9.40
,6177,Ginkgo biloba,6.80
,6178,Ginkgo biloba,5.70
,6179,Ginkgo biloba,7.00
,6180,Ginkgo biloba,7.00
,6181,Ginkgo biloba,10.30
,6182,Ginkgo biloba,10.30
,6183,Ginkgo biloba,13.60
,6184,Ginkgo biloba,12.60
,6185,Ginkgo biloba,7.00
,6186,Ginkgo biloba,7.00
,6187,Gleditsia triacanthos,3.90
,6188,Gleditsia triacanthos,3.50
,6189,Gleditsia triacanthos,6.80
,6190,Gleditsia triacanthos,5.80
,6191,Gleditsia triacanthos,3.90
,6192,Gleditsia triacanthos,5.30
,6193,Gleditsia triacanthos,3.10
,6194,Gleditsia triacanthos,4.30
,6195,Gleditsia triacanthos,3.90
,6196,Gleditsia triacanthos,4.80
,6197,Gleditsia triacanthos,29.90
,6198,Gleditsia triacanthos,3.10
,6199,Gleditsia triacanthos,6.80
,6200,Gleditsia triacanthos,5.30
,6201,Gleditsia triacanthos,5.30
,6202,Gleditsia triacanthos,4.30
,6203,Gleditsia triacanthos,4.80
,6204,Gleditsia triacanthos,3.50
,6205,Gleditsia triacanthos,6.80
,6206,Gleditsia triacanthos,5.80
,6207,Gleditsia triacanthos,21.50
,6208,Gleditsia triacanthos,3.90
,6209,Gleditsia triacanthos,2.70
,6210,Gleditsia triacanthos,13.40
,6211,Gleditsia triacanthos,2.30
,6212,Gleditsia triacanthos,2.30
,6213,Gleditsia triacanthos,4.80
,6214,Gleditsia triacanthos,21.50
,6215,Gleditsia triacanthos,21.50
,6216,Gleditsia triacanthos,3.10
,6217,Gleditsia triacanthos,21.50
,6218,Gleditsia triacanthos,29.90
,6219,Ilex,6.80
,6220,Ilex,13.20
,6221,Ilex,12.20
,6222,Ilex,18.40
,6223,Ilex,20.10
,6224,Ilex,21.00
,6225,Juglans regia,23.10
,6226,Koelreuteria paniculata,14.60
,6227,Koelreuteria paniculata,14.50
,6228,Koelreuteria paniculata,30.90
,6229,Laburnum anagyroides,21.50
,6230,Lagerstroemia indica,1.50
,6231,Larix decidua,8.10
,6232,Larix decidua,8.70
,6233,Larix decidua,8.70
,6234,Laurus nobilis,25.80
,6235,Ligustrum lucidum,12.30
,6236,Ligustrum lucidum,12.30
,6237,Ligustrum lucidum,12.30
,6238,Ligustrum lucidum,20.00
,6241,Ligustrum lucidum,13.70
,6242,Ligustrum lucidum,12.90
,6244,Liquidambar styraciflua,4.80
,6245,Liquidambar styraciflua,7.10
,6246,Liquidambar styraciflua,7.10
,6247,Liquidambar styraciflua,7.10
,6248,Liquidambar styraciflua,16.90
,6249,Liquidambar styraciflua,21.60
,6250,Liquidambar styraciflua,25.20
,6252,Liriodendron tulipifera,6.10
,6253,Liriodendron tulipifera,7.30
,6254,Liriodendron tulipifera,7.30
,6255,Liriodendron tulipifera,7.30
,6256,Liriodendron tulipifera,7.30
,6257,Liriodendron tulipifera,30.70
,6258,Liriodendron tulipifera,7.30
,6259,Liriodendron tulipifera,20.70
,6260,Liriodendron tulipifera,18.30
,6261,Liriodendron tulipifera,2.80
,6262,Liriodendron tulipifera,10.70
,6263,Liriodendron tulipifera,1.90
,6264,Liriodendron tulipifera,10.70
,6265,Liriodendron tulipifera,4.40
,6266,Liriodendron tulipifera,1.90
,6267,Liriodendron tulipifera,10.00
,6268,Magnolia grandiflora,5.90
,6269,Magnolia,6.70
,6270,Magnolia,6.70
,6271,Magnolia,6.70
,6272,Pinus coulteri,29.10
,6273,Malus,6.30
,6274,Malus,6.30
,6275,Morus alba,25.10
,6276,Morus nigra,6.40
,6277,Morus nigra,6.70
,6278,Morus nigra,8.00
,6279,Morus nigra,8.00
,6280,Morus nigra,6.70
,6281,Morus nigra,6.70
,6282,Morus nigra,7.40
,6283,Morus nigra,8.00
,6284,Morus nigra,13.10
,6285,Morus nigra,12.80
,6286,Morus nigra,6.70
,6287,Morus nigra,13.20
,6288,Morus nigra,6.70
,6289,Morus nigra,13.10
,6290,Morus nigra,9.60
,6291,Morus nigra,6.40
,6292,Morus nigra,13.10
,6293,Morus nigra,13.10
,6294,Morus nigra,6.70
,6295,Morus nigra,13.40
,6296,Morus nigra,12.40
,6297,Morus nigra,8.50
,6298,Morus nigra,13.40
,6299,Morus nigra,8.00
,6300,Morus nigra,12.40
,6301,Morus nigra,11.90
,6302,Morus nigra,12.40
,6303,Morus nigra,7.40
,6304,Morus nigra,6.40
,6305,Morus nigra,9.10
,6308,Morus nigra,13.20
,6309,Morus nigra,6.70
,6310,Morus nigra,6.70
,6311,Morus nigra,5.90
,6312,Morus nigra,11.90
,6313,Morus nigra,13.20
,6314,Morus nigra,6.70
,6315,Morus nigra,7.40
,6316,Morus nigra,11.90
,6317,Morus nigra,13.20
,6318,Morus,7.80
,6319,Morus,10.10
,6320,Morus,5.40
,6321,Olea europaea,7.70
,6322,Olea europaea,7.70
,6323,Olea europaea,7.70
,6324,Olea europaea,7.70
,6325,Olea europaea,7.70
,6326,Olea europaea,7.70
,6327,Olea europaea,7.70
,6328,Olea europaea,7.70
,6329,Ostrya carpinifolia,14.40
,6330,Ostrya carpinifolia,14.40
,6331,Ostrya carpinifolia,14.00
,6332,Ostrya carpinifolia,14.40
,6333,Ostrya carpinifolia,38.80
,6334,Ostrya carpinifolia,14.40
,6335,Ostrya carpinifolia,14.00
,6336,Ostrya carpinifolia,14.40
,6337,Ostrya carpinifolia,14.40
,6338,Ostrya carpinifolia,14.40
,6339,Ostrya carpinifolia,14.40
,6340,Ostrya carpinifolia,14.40
,6341,Ostrya carpinifolia,14.40
,6342,Ostrya carpinifolia,14.40
,6343,Ostrya carpinifolia,14.40
,6344,Ostrya carpinifolia,14.40
,6345,Ostrya carpinifolia,14.40
,6346,Ostrya carpinifolia,14.40
,6347,Ostrya carpinifolia,14.40
,6348,Ostrya carpinifolia,14.40
,6349,Ostrya carpinifolia,14.40
,6350,Ostrya carpinifolia,14.40
,6351,Ostrya carpinifolia,14.40
,6352,Ostrya carpinifolia,14.40
,6353,Ostrya carpinifolia,14.40
,6354,Ostrya carpinifolia,14.40
,6355,Ostrya carpinifolia,14.40
,6356,Ostrya carpinifolia,14.40
,6357,Ostrya carpinifolia,14.40
,6358,Ostrya carpinifolia,14.40
,6359,Ostrya carpinifolia,14.40
,6360,Ostrya carpinifolia,14.40
,6361,Ostrya carpinifolia,14.40
,6362,Ostrya carpinifolia,14.40
,6363,Ostrya carpinifolia,14.40
,6364,Ostrya carpinifolia,14.40
,6365,Ostrya carpinifolia,14.40
,6366,Ostrya carpinifolia,14.40
,6367,Ostrya carpinifolia,14.40
,6368,Ostrya carpinifolia,14.40
,6369,Ostrya carpinifolia,14.40
,6370,Ostrya carpinifolia,14.40
,6371,Ostrya carpinifolia,14.40
,6372,Ostrya carpinifolia,14.40
,6373,Ostrya carpinifolia,14.40
,6374,Ostrya carpinifolia,14.40
,6375,Ostrya carpinifolia,14.40
,6376,Ostrya carpinifolia,14.40
,6377,Ostrya carpinifolia,14.40
,6378,Ostrya carpinifolia,14.40
,6379,Ostrya carpinifolia,14.40
,6380,Ostrya carpinifolia,14.40
,6381,Ostrya carpinifolia,14.40
,6382,Ostrya carpinifolia,14.40
,6383,Ostrya carpinifolia,14.40
,6384,Ostrya carpinifolia,14.40
,6385,Ostrya carpinifolia,14.40
,6386,Ostrya carpinifolia,14.40
,6387,Ostrya carpinifolia,14.40
,6388,Ostrya carpinifolia,14.40
,6389,Ostrya carpinifolia,14.40
,6390,Ostrya carpinifolia,14.40
,6391,Ostrya carpinifolia,14.40
,6392,Ostrya carpinifolia,14.40
,6393,Ostrya carpinifolia,14.40
,6394,Ostrya carpinifolia,14.40
,6395,Ostrya carpinifolia,14.40
,6396,Ostrya carpinifolia,14.40
,6397,Ostrya carpinifolia,14.40
,6398,Ostrya carpinifolia,14.40
,6399,Ostrya carpinifolia,14.40
,6400,Ostrya carpinifolia,14.40
,6401,Ostrya carpinifolia,14.40
,6402,Ostrya carpinifolia,14.40
,6403,Paulownia tomentosa,15.90
,6404,Paulownia tomentosa,15.90
,6405,Paulownia tomentosa,15.90
,6406,Paulownia tomentosa,15.90
,6407,Paulownia tomentosa,15.90
,6408,Paulownia tomentosa,15.90
,6409,Paulownia tomentosa,15.90
,6410,Paulownia tomentosa,15.90
,6411,Paulownia tomentosa,26.40
,6412,Paulownia tomentosa,16.40
,6414,Picea abies,11.10
,6415,Picea abies,0.90
,6416,Picea abies,11.10
,6417,Picea abies,11.10
,6418,Picea abies,11.10
,6419,Picea abies,4.90
,6420,Picea abies,11.10
,6421,Picea abies,11.10
,6422,Picea abies,11.10
,6423,Picea abies,8.50
,6424,Picea abies,11.10
,6425,Picea abies,11.10
,6426,Picea abies,11.10
,6427,Picea abies,11.10
,6428,Picea abies,11.10
,6429,Picea abies,11.10
,6430,Picea abies,11.10
,6431,Picea abies,11.10
,6432,Picea abies,11.10
,6433,Picea abies,11.10
,6434,Picea abies,11.10
,6435,Picea abies,11.10
,6436,Picea abies,11.10
,6437,Picea pungens,1.60
,6438,Picea,25.90
,6439,Picea obovata,9.70
,6440,Picea obovata,9.70
,6442,Pinus nigra,9.80
,6443,Pinus nigra,9.80
,6444,Pinus nigra,9.80
,6445,Pinus nigra,9.80
,6446,Pinus nigra,9.80
,6447,Pinus nigra,9.80
,6448,Pinus nigra,9.80
,6449,Pinus nigra,9.80
,6450,Pinus nigra,9.80
,6451,Pinus nigra,9.80
,6452,Pinus nigra,9.80
,6453,Pinus nigra,9.80
,6454,Pinus nigra,9.80
,6455,Pinus nigra,8.60
,6456,Pinus nigra,4.60
,6457,Pinus nigra,7.40
,6458,Pinus nigra,15.40
,6459,Pinus nigra,11.40
,6460,Pinus nigra,9.80
,6461,Pinus nigra,8.60
,6462,Pinus nigra,9.80
,6463,Pinus nigra,9.80
,6465,Pinus nigra,8.60
,6466,Pinus nigra,8.60
,6467,Pinus nigra,8.60
,6468,Pinus nigra,8.60
,6469,Pinus nigra,8.60
,6470,Pinus nigra,8.60
,6471,Pinus nigra,8.60
,6472,Pinus nigra,8.60
,6473,Pinus nigra,8.60
,6474,Pinus nigra,8.60
,6475,Pinus nigra,8.60
,6476,Pinus nigra,8.60
,6477,Pinus nigra,8.60
,6478,Pinus nigra,8.60
,6479,Pinus nigra,8.60
,6480,Pinus nigra,8.60
,6482,Pinus nigra,8.60
,6483,Pinus nigra,8.60
,6484,Pinus nigra,8.60
,6485,Pinus nigra,8.30
,6486,Pinus nigra,8.60
,6487,Pinus nigra,8.60
,6488,Pinus nigra,8.30
,6489,Pinus nigra,8.30
,6490,Pinus nigra,8.30
,6491,Pinus nigra,8.30
,6492,Pinus nigra,8.30
,6493,Pinus nigra,8.30
,6495,Pinus nigra,8.60
,6496,Pinus nigra,9.80
,6497,Pinus nigra,8.60
,6498,Pinus nigra,9.80
,6499,Pinus nigra,9.80
,6500,Pinus nigra,8.60
,6501,Pinus nigra,8.60
,6502,Pinus nigra,8.60
,6503,Pinus nigra,8.60
,6504,Pinus nigra,9.80
,6505,Pinus nigra,9.80
,6506,Pinus nigra,9.80
,6507,Pinus nigra,9.80
,6508,Pinus nigra,9.80
,6509,Pinus nigra,9.80
,6510,Pinus nigra,9.80
,6511,Pinus nigra,9.80
,6512,Pinus nigra,9.80
,6513,Pinus nigra,9.80
,6514,Pinus nigra,9.80
,6515,Pinus nigra,9.80
,6516,Pinus nigra,9.80
,6517,Pinus nigra,9.80
,6518,Pinus nigra,9.80
,6519,Pinus nigra,9.80
,6520,Pinus nigra,9.80
,6521,Pinus nigra,9.80
,6522,Pinus nigra,9.80
,6523,Pinus nigra,9.80
,6524,Pinus nigra,9.80
,6525,Pinus nigra,9.80
,6526,Pinus nigra,9.80
,6527,Pinus nigra,9.80
,6528,Pinus nigra,9.80
,6529,Pinus nigra,9.80
,6530,Pinus nigra,9.80
,6531,Pinus nigra,9.80
,6532,Pinus nigra,9.80
,6533,Pinus nigra,9.80
,6534,Pinus nigra,9.80
,6535,Pinus nigra,9.80
,6536,Pinus nigra,9.80
,6537,Pinus nigra,16.80
,6538,Pinus nigra,9.80
,6542,Pinus strobus,17.70
,6543,Pinus strobus,17.70
,6544,Pinus sylvestris,14.00
,6545,Pinus sylvestris,14.00
,6546,Pinus sylvestris,14.00
,6547,Pinus sylvestris,14.70
,6548,Pinus sylvestris,14.00
,6549,Pinus wallichiana,20.10
,6550,Pinus wallichiana,20.10
,6551,Pinus wallichiana,20.10
,6552,Pinus wallichiana,20.10
,6553,Pinus wallichiana,20.70
,6554,Pinus bungeana,3.40
,6555,Platanus x acerifolia 'Bloodgood',7.90
,6556,Platanus x acerifolia 'Bloodgood',82.60
,6557,Platanus x acerifolia 'Bloodgood',89.90
,6558,Platanus x acerifolia 'Bloodgood',54.70
,6559,Platanus x acerifolia 'Bloodgood',54.70
,6560,Platanus x acerifolia 'Bloodgood',10.10
,6561,Platanus x acerifolia 'Bloodgood',25.60
,6562,Platanus x acerifolia 'Bloodgood',21.80
,6563,Platanus x acerifolia 'Bloodgood',28.10
,6564,Platanus x acerifolia 'Bloodgood',7.90
,6565,Platanus x acerifolia 'Bloodgood',27.00
,6566,Platanus x acerifolia 'Bloodgood',32.50
,6567,Platanus x acerifolia 'Bloodgood',14.30
,6568,Platanus x acerifolia 'Bloodgood',12.60
,6569,Platanus x acerifolia 'Bloodgood',14.30
,6570,Platanus x acerifolia 'Bloodgood',15.10
,6571,Platanus x acerifolia 'Bloodgood',9.40
,6572,Platanus x acerifolia 'Bloodgood',13.40
,6573,Platanus x acerifolia 'Bloodgood',16.00
,6574,Platanus x acerifolia 'Bloodgood',14.30
,6575,Platanus x acerifolia 'Bloodgood',14.30
,6576,Platanus x acerifolia 'Bloodgood',11.70
,6577,Platanus x acerifolia 'Bloodgood',13.40
,6578,Platanus x acerifolia 'Bloodgood',15.10
,6579,Platanus x acerifolia 'Bloodgood',10.90
,6580,Platanus x acerifolia 'Bloodgood',16.00
,6581,Platanus x acerifolia 'Bloodgood',13.40
,6582,Platanus x acerifolia 'Bloodgood',12.60
,6583,Platanus x acerifolia 'Bloodgood',14.30
,6584,Platanus x acerifolia 'Bloodgood',13.40
,6585,Platanus x acerifolia 'Bloodgood',13.40
,6586,Platanus x acerifolia 'Bloodgood',13.40
,6587,Platanus x acerifolia 'Bloodgood',14.30
